Sample,Family,Count
P340,447207400|WP_001284656_1|1|1|blaI_of_Z|blaI_of_Z|regulation|2|BETA-LACTAM|BETA-LACTAM|penicillinase_repressor_BlaI,0.398613293
P340,487566233|WP_001718014_1|1|1|fabG|fabG|mutation|2|||beta-ketoacyl-ACP_reductase_FabG,11.40647268
P340,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,20.17471358
P340,488673313|WP_002602099_1|1|1|tet(32)|tet(32)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(32),15.20863024
P340,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),345.996338
P340,489218293|WP_003126779_1|1|1|vanXY-C|vanXY-C|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-Ala-D-Ala_dipeptidase_D-Ala-D-Ala_carboxypeptidase_VanXY-C,0.297759327
P340,499327877|WP_011018369_1|1|1|erm(B)|erm(B)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B),5.492005365
P340,499413378|WP_011100845_1|1|1|erm(T)|erm(T)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T),41.82373316
P340,499446086|WP_011133550_1|1|1|erm(33)|erm(33)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33),118.6273159
P340,499589362|WP_011270145_1|1|1|sul2|sul2|insensitivity|2|SULFONAMIDE|SULFONAMIDE|sulfonamide-resistant_dihydropteroate_synthase_Sul2,1.497819645
P340,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,41.73924077
P340,505385954|WP_015573056_1|1|1|tet(O_32_O)|tet(O_32_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_32_O),9.885609656
P340,5532465|AAD44749_1|1|1|iucD|iucD||1|||NADPH-dependent_L-lysine_N(6)-monooxygenase_IucD,0.867158742
P340,557272689|WP_000623140_1|1|1|ptsI|ptsI|mutation|2|||phosphoenolpyruvate--protein_phosphotransferase_PtsI,3.80215756
P340,557273012|WP_000281668_1|1|1|cyaA|cyaA|mutation|2|||adenylate_cyclase_CyaA,19.77121931
P340,557273138|WP_000879194_1|1|1|uhpT|uhpT|mutation|2|||hexose_phosphate_transporter_UhpT,7.60431512
P340,674300809|WP_000357259_1|1|1|murA|murA|mutation|2|||UDP-N-acetylglucosamine_1-carboxyvinyltransferase_MurA,3.80215756
P340,85676145|BAE77395_1|1|1|fieF|fieF||1|||CDF_family_cation-efflux_transporter_FieF,3.876709669
P340,87081927|WP_000843414_1|1|1|marR|marR|mutation|2|||transcriptional_regulator_MarR,3.012757229
P340,gb|AAC74000_1|ARO_3003950|msbA__Escherichia_coli,19.77121931
P340,gb|AAC74149_2|ARO_3001216|mdtH__Escherichia_coli,1.373001341
P340,gb|AAC75135_2|ARO_3000792|mdtA__Escherichia_coli,7.60431512
P340,gb|AAC75137_1|ARO_3000794|mdtC__Escherichia_coli,9.885609656
P340,gb|AAC76297_1|ARO_3000499|AcrE__Escherichia_coli,15.20863024
P340,gb|AAS13767_1|ARO_3003839|Mrx__Aeromonas_hydrophila_,0.726883063
P340,gb|ACN32294_1|ARO_3000237|TolC__Escherichia_coli_,7.60431512
P340,gb|ADP36409_1|ARO_3003730|Bbif_ileS_MUP__Bifidobacterium_bifidum,7.60431512
P340,gb|ANK04027_1|ARO_3003838|gadW__Escherichia_coli,1.205562153
P340,gb|BAA11236_1|ARO_3000206|emrK__Escherichia_coli_,3.167014535
P340,gb|BAA11237_1|ARO_3000254|emrY__Escherichia_coli_,2.974836239
P340,gb|BAA15934_1|ARO_3000829|baeS__Escherichia_coli,7.60431512
P340,gb|BAA16344_1|ARO_3000491|acrD__Escherichia_coli,9.885609656
P340,gb|BAA16547_1|ARO_3000027|emrA__Escherichia_coli,2.471402414
P340,gb|BAB35162_1|ARO_3000676|H-NS__Escherichia_coli,1.71808724
P340,gb|BAB38260_1|ARO_3000830|cpxA__Escherichia_coli,7.60431512
P340,gb|BAE77778_1|ARO_3000508|gadX__Escherichia_coli,0.489386617
P340,gb|BAE77933_1|ARO_3000518|CRP__Escherichia_coli,7.60431512
P340,gb|BAE78082_1|ARO_3003550|mdtP__Escherichia_coli,4.555133861
P340,gb|BAE78116_1|ARO_3003576|eptA__Escherichia_coli,7.60431512
P340,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,45.30904426
P340,gb|VWQ00850_1|ARO_3003843|leuO__Escherichia_coli_,1.373001341
P351,0|WP_001181005_1|1|1|rpsJ|rpsJ|mutation|2|||30S_ribosomal_protein_S10,12.5359979
P351,1028081053|WP_063840436_1|1|1|aadA21|aadA21|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA21,2.263444066
P351,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,4.526888131
P351,1028083027|WP_063842183_1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(6)-Id,6.390900891
P351,1028083777|WP_063842745_1|1|1|blaOKP-B|blaOKP-B|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OKP-B_family_broad-spectrum_class_A_beta-lactamase,1.086453151
P351,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,60.71355846
P351,1028085790|WP_063844289_1|1|1|dfrA1|dfrA1|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA1,2.263444066
P351,1028086394|WP_063844768_1|1|1|erm(C)|erm(C)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C),13.54593124
P351,1028086451|WP_063844825_1|1|1|erm(T)|erm(T)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T),3.195450445
P351,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),31.04151861
P351,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),130.3743782
P351,1028094339|WP_063851348_1|1|1|mecA|mecA|insensitivity|2|METHICILLIN|BETA-LACTAM|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA,2.586793218
P351,1028096836|WP_063853554_1|1|1|mef(A)|mef(A)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(A),1.662938497
P351,1028098403|WP_063854934_1|1|1|sat4|sat4|acetyltransferase|2|STREPTOTHRICIN|STREPTOTHRICIN|streptothricin_N-acetyltransferase_Sat4,2.716132879
P351,1028099431|WP_063855880_1|1|1|tet(40)|tet(40)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(40),20.74137835
P351,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),1124.479012
P351,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),994.1046336
P351,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),391.1231345
P351,1028100277|WP_063856412_1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T),4.938423416
P351,1028100286|WP_063856421_1|1|1|tet(O_W_O)|tet(O_W_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_O),16.29679727
P351,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),179.26477
P351,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,8.691625212
P351,1028106392|WP_063861316_1|1|1|blaOXA-192|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-192,1.234605854
P351,115500647|BAF33878_1|1|1|aggR|aggR||1|||aggregative_adherence_transcriptional_regulator_AggR,1.481527025
P351,1196722489|WP_086259262_1|1|1|acrB|acrB|mutation|2|||multidrug_efflux_RND_transporter_permease_subunit_AcrB,16.29679727
P351,1236597042|WP_094970923_1|1|1|basR|basR|mutation|2|||two-component_system_response_regulator_BasR,12.5359979
P351,1391852853|WP_109545038_1|1|1|tet(33)|tet(33)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(33),4.656227792
P351,1509879089|WP_122634437_1|1|1|tet(W_N_W)|tet(W_N_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(W_N_W),48.89039182
P351,16128448|WP_000101737_1|1|1|acrR|acrR|mutation|2|||transcriptional_regulator_AcrR,1.597725223
P351,170518477|ACB16655_1|1|1|eilA|eilA||1|||HilA_family_transcriptional_regulator_EilA,0.297386812
P351,1789666|AAC76298_1|1|1|acrF|acrF|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_RND_transporter_permease_subunit_AcrF,6.267998951
P351,1790498|WP_000412428_1|1|1|soxR|soxR|mutation|2|||redox-sensitive_transcriptional_activator_SoxR,12.5359979
P351,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),81.48398636
P351,218359334|CAU95824_1|1|1|agg3D|agg3D||1|||aggregative_adherence_fimbria_3_chaperone_Agg3D,2.963054049
P351,22001087|AAM88296_1|1|1|agg3C|agg3C||1|||aggregative_adherence_fimbria_3_usher_protein_Agg3C,3.164426655
P351,22001088|AAM88297_1|1|1|agg3B|agg3B||1|||aggregative_adherence_fimbria_3_minor_subunit_Agg3B,3.268698593
P351,2314418996|WP_262761957_1|1|1|crxA|crxA|hydrolase|2|CARBAPENEM|BETA-LACTAM|CrxA_family_subclass_B1_metallo-beta-lactamase,0.222027211
P351,284924624|CBG27812_1|1|1|aar|aar||1|||AggR-activated_transcriptional_regulator_Aar,1.34684275
P351,291431185|EFF04178_1|1|1|emrD|emrD|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_MFS_transporter_EmrD,6.267998951
P351,300492223|ADK23698_1|1|1|qacR|qacR||1|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|multidrug-binding_transcriptional_regulator_QacR,1.358066439
P351,3818601|AAC69584_1|1|1|ybtQ|ybtQ||1|||yersiniabactin_ABC_transporter_ATP-binding_permease_protein_YbtQ,4.526888131
P351,389595513|AFK88558_1|1|1|sat_auto|sat_auto||1|||serine_protease_autotransporter_toxin_Sat,18.80399685
P351,4206624|AAD11743_1|1|1|silE|silE||1|SILVER|SILVER|silver-binding_protein_SilE,3.017925421
P351,42295|CAA43564_1|1|1|papC|papC||1|||P_fimbrial_usher_protein_PapC,12.07170168
P351,446291359|WP_000369214_1|1|1|mecI_of_mecA|mecI_of_mecA||2|METHICILLIN|BETA-LACTAM|mecA-type_methicillin_resistance_repressor_MecI,1.417112806
P351,446414428|WP_000492283_1|1|1|tet(K)|tet(K)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(K),33.19717963
P351,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),165.6017985
P351,446791539|WP_000868795_1|1|1|dfrG|dfrG|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrG,12.5359979
P351,447178610|WP_001255866_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,16.29679727
P351,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,7.96544668
P351,487566233|WP_001718014_1|1|1|fabG|fabG|mutation|2|||beta-ketoacyl-ACP_reductase_FabG,6.267998951
P351,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,39.91052393
P351,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),277.0455536
P351,491439585|WP_005297378_1|1|1|cmx|cmx|efflux|2|CHLORAMPHENICOL|PHENICOL|chloramphenicol_efflux_MFS_transporter_Cmx,1.293396609
P351,49240901|WP_000918664_1|1|1|rpoB|rpoB|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoB,12.5359979
P351,49240902|WP_000567963_1|1|1|rpoC|rpoC|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoC,6.267998951
P351,499446086|WP_011133550_1|1|1|erm(33)|erm(33)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33),146.6711754
P351,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,25.35057353
P351,557272689|WP_000623140_1|1|1|ptsI|ptsI|mutation|2|||phosphoenolpyruvate--protein_phosphotransferase_PtsI,12.5359979
P351,619132|CAA58529_1|1|1|pcoR|pcoR||1|COPPER|COPPER|copper_response_regulator_transcription_factor_PcoR,2.263444066
P351,769549802|WP_002779996_1|1|1|50S_L22|50S_L22|mutation|2|||50S_ribosomal_protein_L22,3.195450445
P351,85676145|BAE77395_1|1|1|fieF|fieF||1|||CDF_family_cation-efflux_transporter_FieF,3.195450445
P351,gb|AAC75136_1|ARO_3000793|mdtB__Escherichia_coli,16.29679727
P351,gb|AAC75314_1|ARO_3003578|PmrF__Escherichia_coli,1.131722033
P351,gb|AAC75429_1|ARO_3000833|evgS__Escherichia_coli,32.59359454
P351,gb|AAC76296_1|ARO_3000656|AcrS__Escherichia_coli,1.180927339
P351,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,96.57361346
P351,gb|ANK04027_1|ARO_3003838|gadW__Escherichia_coli,1.987414301
P351,gb|BAA11236_1|ARO_3000206|emrK__Escherichia_coli_,0.933913884
P351,gb|BAE78082_1|ARO_3003550|mdtP__Escherichia_coli,4.793175668
P351,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,57.51810802
P351,gb|VWQ00850_1|ARO_3003843|leuO__Escherichia_coli_,2.172906303
P354,0|WP_000948731_1|1|1|glpT|glpT|mutation|2|||glycerol-3-phosphate_transporter_GlpT,28.85872543
P354,0|WP_000977920_1|1|1|ompF|ompF|mutation|2|||outer_membrane_protein_F_OmpF,28.85872543
P354,0|WP_002892080_1|1|1|acrR|acrR|mutation|2|||transcriptional_regulator_AcrR,28.85872543
P354,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,58.04611967
P354,1028083027|WP_063842183_1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(6)-Id,7.356145697
P354,1028084243|WP_063843211_1|1|1|catA7|catA7|acetyltransferase|2|CHLORAMPHENICOL|PHENICOL|type_A-7_chloramphenicol_O-acetyltransferase,11.41370225
P354,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),53.5947758
P354,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),562.7451459
P354,1028094339|WP_063851348_1|1|1|mecA|mecA|insensitivity|2|METHICILLIN|BETA-LACTAM|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA,11.90995018
P354,1028097615|WP_063854312_1|1|1|msr(A)|msr(A)|target_protection|2|MACROLIDE|MACROLIDE|ABC-F_type_ribosomal_protection_protein_Msr(A),27.28461313
P354,1028098403|WP_063854934_1|1|1|sat4|sat4|acetyltransferase|2|STREPTOTHRICIN|STREPTOTHRICIN|streptothricin_N-acetyltransferase_Sat4,79.36149493
P354,1028099808|WP_063856080_1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L),8.526441604
P354,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),787.8432042
P354,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),900.3922334
P354,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),37.51634306
P354,1028100286|WP_063856421_1|1|1|tet(O_W_O)|tet(O_W_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_O),37.51634306
P354,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),862.8758903
P354,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,5.002179074
P354,1092525475|WP_070509550_1|1|1|mef(H)|mef(H)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(H),26.7973879
P354,1102724737|WP_071593233_1|1|1|blaOXA-539|blaOXA-2_fam|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|OXA-2_family_inhibitor-resistant_extended-spectrum_class_D_beta-lactamase_OXA-539,3.126361921
P354,1105502111|WP_071846263_1|1|1|ant(3__)-Ia|ant(3__)-Ia|nucleotidyltransferase|2|SPECTINOMYCIN_STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA,37.51634306
P354,1196722489|WP_086259262_1|1|1|acrB|acrB|mutation|2|||multidrug_efflux_RND_transporter_permease_subunit_AcrB,37.51634306
P354,1236597042|WP_094970923_1|1|1|basR|basR|mutation|2|||two-component_system_response_regulator_BasR,28.85872543
P354,1359448069|WP_105796499_1|1|1|blaPEN-A2|blaPEN-A|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_PEN-A2,7.503268611
P354,14571687|CAB54534_2|1|1|mchB|mchB||1|||microcin_H47,2.758554637
P354,1509879089|WP_122634437_1|1|1|tet(W_N_W)|tet(W_N_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(W_N_W),112.5490292
P354,151181|AAA25803_1|1|1|copR|copR||1|COPPER|COPPER|heavy_metal_response_regulator_transcription_factor_CopR,15.00653722
P354,16128448|WP_000101737_1|1|1|acrR|acrR|mutation|2|||transcriptional_regulator_AcrR,6.80443477
P354,16131888|WP_000019358_1|1|1|soxS|soxS|mutation|2|||regulatory_protein_SoxS,15.63180961
P354,170518246|ACB16424_1|1|1|lpfA-O113|lpfA-O113||1|||long_polar_fimbria_major_subunit_LpfA-O113,21.45542495
P354,1787413|AAC74250_1|1|1|ariR|ariR||1|||biofilm_acid-resistance_regulator_AriR,12.86274619
P354,1789666|AAC76298_1|1|1|acrF|acrF|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_RND_transporter_permease_subunit_AcrF,28.85872543
P354,1790498|WP_000412428_1|1|1|soxR|soxR|mutation|2|||redox-sensitive_transcriptional_activator_SoxR,28.85872543
P354,1790794|AAC77293_1|1|1|mdtM|mdtM||1|EFFLUX|EFFLUX|multidrug_efflux_MFS_transporter_MdtM,15.31279308
P354,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),562.7451459
P354,209911041|BAG76115_1|1|1|iss|iss||1|||increased_serum_survival_lipoprotein_Iss,13.64230657
P354,291431185|EFF04178_1|1|1|emrD|emrD|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_MFS_transporter_EmrD,43.28808814
P354,4206624|AAD11743_1|1|1|silE|silE||1|SILVER|SILVER|silver-binding_protein_SilE,6.947470936
P354,445994192|WP_000072047_1|1|1|gyrB|gyrB|mutation|2|||DNA_topoisomerase_(ATP-hydrolyzing)_subunit_B_GyrB,37.51634306
P354,446097880|WP_000175735_1|1|1|dfrS1|dfrC|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrS1,62.52723843
P354,446117463|WP_000195318_1|1|1|parE|parE|mutation|2|||DNA_topoisomerase_IV_subunit_B_ParE,75.03268611
P354,446291359|WP_000369214_1|1|1|mecI_of_mecA|mecI_of_mecA||2|METHICILLIN|BETA-LACTAM|mecA-type_methicillin_resistance_repressor_MecI,5.684294403
P354,446414428|WP_000492283_1|1|1|tet(K)|tet(K)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(K),70.08547604
P354,446493211|WP_000571065_1|1|1|dfrA8|dfrA8|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA8,1.500653722
P354,446602081|WP_000679427_1|1|1|qacEdelta1|qacE_gen|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacE_delta_1,28.85872543
P354,446655928|WP_000733274_1|1|1|blaZ|blaZ|hydrolase|2|BETA-LACTAM|BETA-LACTAM|penicillin-hydrolyzing_class_A_beta-lactamase_BlaZ,7.214681357
P354,446687385|WP_000764731_1|1|1|folP|folP|mutation|2|||dihydropteroate_synthase_FolP,28.85872543
P354,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),115.2016999
P354,446875667|WP_000952923_1|1|1|mecR1|mecR1|regulation|2|METHICILLIN|BETA-LACTAM|beta-lactam_sensor_signal_transducer_MecR1,15.9644013
P354,447178608|WP_001255864_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,137.5599245
P354,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,15.83159439
P354,447203987|WP_001281243_1|1|1|gyrA|gyrA|mutation|2|||DNA_gyrase_subunit_A_GyrA,26.32725829
P354,447207400|WP_001284656_1|1|1|blaI_of_Z|blaI_of_Z|regulation|2|BETA-LACTAM|BETA-LACTAM|penicillinase_repressor_BlaI,12.35417211
P354,485656629|WP_001300761_1|1|1|pmrB|pmrB|mutation|2|||two-component_system_sensor_histidine_kinase_PmrB,28.85872543
P354,487566233|WP_001718014_1|1|1|fabG|fabG|mutation|2|||beta-ketoacyl-ACP_reductase_FabG,14.42936271
P354,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,196.5141779
P354,49240901|WP_000918664_1|1|1|rpoB|rpoB|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoB,57.71745086
P354,49282|CAA77936_1|1|1|SMR_efflux_emrE|SMR_efflux_emrE|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_SMR_transporter_EmrE,17.86492527
P354,499446086|WP_011133550_1|1|1|erm(33)|erm(33)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33),37.51634306
P354,499589362|WP_011270145_1|1|1|sul2|sul2|insensitivity|2|SULFONAMIDE|SULFONAMIDE|sulfonamide-resistant_dihydropteroate_synthase_Sul2,5.684294403
P354,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,116.7175117
P354,516243141|WP_017647104_1|1|1|pbp2x|pbp2x|mutation|2|||penicillin-binding_protein_2X,16.73614641
P354,557272689|WP_000623140_1|1|1|ptsI|ptsI|mutation|2|||phosphoenolpyruvate--protein_phosphotransferase_PtsI,43.28808814
